run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
204.0,7.0,7.0,3.0,0.049884103216053965,0.0015562163522892564,2.5093145281245337e-7
205.0,7.0,7.0,3.0,0.04367803448796814,0.0019616831457464614,3.241458345866413e-7
206.0,7.0,7.0,3.0,0.040833860193819405,0.0049577857900203115,2.0281818165476081e-7
207.0,8.0,7.0,3.0,0.05759175275219719,0.0033940709762000244,8.392465555392633e-7
208.0,6.0,7.0,3.0,0.058134913098359275,0.0026325653146872623,2.2746508729581525e-7
209.0,9.0,7.0,2.0,0.023021148257377888,0.0022222766363985454,5.051558240978365e-7
210.0,8.0,7.0,3.0,0.04354656362037579,0.005601749977304357,7.938890334056416e-7
211.0,9.0,7.0,2.0,0.05087328054613094,0.0031783657445001727,8.964481429524509e-7
212.0,7.0,7.0,3.0,0.023072092416602352,0.002262309635400044,4.6547122590453605e-7
213.0,7.0,7.0,2.0,0.03234956849291826,0.0022215181950800654,4.998448536195605e-7
214.0,8.0,7.0,3.0,0.01710836524315318,0.0032042665199076303,7.107089686749439e-7
215.0,8.0,7.0,3.0,0.02089012992907291,0.005736151073993673,3.7487827842542275e-7
216.0,9.0,7.0,2.0,0.027413954575842725,0.0030910435004073886,8.201973148747529e-7
217.0,9.0,7.0,2.0,0.04667151810765313,0.0043184519221071815,1.1033113385205972e-6
218.0,9.0,7.0,2.0,0.03349544917758607,0.0028794648677659455,1.3726058696637888e-6
219.0,7.0,7.0,3.0,0.04748993455148165,0.0026972076807662768,1.8988886756754472e-7
220.0,8.0,7.0,2.0,0.03773943232238852,0.004707325671456572,9.349990979419315e-7
221.0,7.0,7.0,3.0,0.05389219051678307,0.0038460415689544475,2.0079972865482642e-7
222.0,6.0,7.0,3.0,0.03778361552757903,0.002720221226769507,2.0383537220742172e-7
223.0,5.0,7.0,2.0,0.02656622792000851,0.002158220268295794,4.3543114155497565e-7
224.0,9.0,7.0,2.0,0.02187779941164303,0.00386780625895369,1.1869667089594033e-6
225.0,6.0,7.0,2.0,0.03908732093425793,0.0031040591658637855,7.888372891925016e-7
226.0,8.0,7.0,2.0,0.040216681389051434,0.006344574756938024,1.084608646887358e-6
227.0,7.0,7.0,3.0,0.05873925612101227,0.002283425832686637,1.88086833281516e-7
228.0,9.0,7.0,2.0,0.03022497794413237,0.0016865922952719642,9.420437162237203e-7
229.0,8.0,7.0,2.0,0.012023756626238002,0.0036014545251562406,6.986062561823989e-7
