run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
139.0,8.0,7.0,3.0,0.050604626109444384,0.0044765254907082825,2.469442494386476e-7
140.0,8.0,7.0,3.0,0.04625487659842964,0.006691270302396618,3.716602269704054e-7
141.0,6.0,7.0,3.0,0.07074105206127779,0.0031369895614760243,1.6156473253995403e-7
142.0,7.0,7.0,3.0,0.05465484802286058,0.0035035661615149937,2.9955448003835715e-7
143.0,7.0,7.0,2.0,0.049027245727016666,0.003332656610999128,2.9698044359182687e-7
144.0,6.0,7.0,3.0,0.048243375626628726,0.003218022941988803,2.647473444391713e-7
145.0,7.0,7.0,2.0,0.05983760961902851,0.007450060487574415,6.503010999346269e-7
146.0,8.0,7.0,3.0,0.05118344922985085,0.004863965719606272,5.412809846570055e-7
147.0,6.0,7.0,3.0,0.06531366620571033,0.0033817909623310802,1.6581059276622402e-7
148.0,6.0,7.0,3.0,0.0602308168217609,0.002982672281816704,1.5380042183041324e-7
149.0,7.0,7.0,3.0,0.06517398226901716,0.003272640705765014,2.7198162368215046e-7
150.0,7.0,7.0,2.0,0.03153432121308075,0.0055074932061273596,6.60071495800238e-7
151.0,7.0,7.0,3.0,0.07272676178215087,0.00290928128886919,2.4982636750512255e-7
152.0,6.0,7.0,3.0,0.06538091329124573,0.00312449864162299,1.654513532557038e-7
153.0,7.0,7.0,3.0,0.07263795415257168,0.004947276154245283,2.3126044386425494e-7
154.0,7.0,7.0,3.0,0.03284064991981506,0.005576513087676361,1.750140865615487e-7
155.0,8.0,7.0,2.0,0.03241609620325381,0.004616583647995734,4.7168131252480107e-7
156.0,7.0,7.0,3.0,0.05999046915735162,0.004539745566422551,4.385210864355717e-7
157.0,9.0,7.0,3.0,0.06228399423422726,0.004119477827136054,8.174674204096613e-7
158.0,8.0,7.0,2.0,0.07358585658755579,0.004633653784077158,4.946461961165091e-7
159.0,6.0,7.0,3.0,0.055828439233853944,0.002769996205893348,1.8656192378287463e-7
160.0,8.0,7.0,3.0,0.0424755696222292,0.003621266285295723,2.190606909641681e-7
161.0,8.0,7.0,3.0,0.06994458691261718,0.004241872092146656,4.103551921266888e-7
162.0,6.0,7.0,3.0,0.057013336445078,0.00352831791166719,1.2669326458495504e-7
163.0,8.0,7.0,3.0,0.0696364628031676,0.002945015392539864,2.4302532811701974e-7
164.0,8.0,7.0,2.0,0.02515826958026124,0.00465985550918068,4.1916099132336594e-7
165.0,5.0,7.0,3.0,0.06028033660938492,0.003081135080643511,2.502253260562879e-7
166.0,7.0,7.0,2.0,0.01991069989372596,0.004838489294192912,4.716169065541158e-7
167.0,8.0,7.0,2.0,0.04548333370385382,0.006801692880987424,3.5657535434012064e-7
168.0,7.0,7.0,3.0,0.05065310208819829,0.0034631122808067394,2.9837368449359915e-7
169.0,7.0,7.0,3.0,0.06304634690585575,0.0030683265284846255,1.5710872805290163e-7
170.0,7.0,7.0,3.0,0.03888910873753648,0.0032642189288629624,2.808880945626722e-7
171.0,6.0,7.0,3.0,0.06315785155471032,0.0031493978236809593,1.5594590718919917e-7
172.0,9.0,7.0,2.0,0.059501574263238766,0.004105722400347604,6.992292727489574e-7
173.0,8.0,7.0,3.0,0.06746241716836154,0.00986363889960003,3.4791079691951353e-7
174.0,8.0,7.0,3.0,0.05265743337725959,0.004185805715419592,4.053232106150478e-7
175.0,6.0,7.0,3.0,0.05908719435955434,0.0037775399031915943,1.1360162418903127e-7
176.0,6.0,7.0,2.0,0.04268998653837475,0.003951050076357171,1.7297724958744766e-7
177.0,8.0,7.0,3.0,0.02985559325894327,0.00551651478029076,3.613586448165605e-7
178.0,6.0,7.0,2.0,0.013873095351187192,0.010588766701881141,1.9359224429813094e-7
179.0,7.0,7.0,3.0,0.061863773836943636,0.0032322196255614895,1.2905811075876972e-7
180.0,6.0,7.0,3.0,0.05169327121907852,0.0036525692465980944,3.0340602081846237e-7
181.0,8.0,7.0,3.0,0.02849793698349745,0.005369271786799108,4.7118843967396906e-7
182.0,8.0,7.0,2.0,0.045251339437790694,0.003548630555674219,3.6423780750928144e-7
183.0,8.0,7.0,3.0,0.040181537481340346,0.004237558690053723,2.4106011052158176e-7
184.0,8.0,7.0,3.0,0.05631353806912287,0.007141487253219558,4.204779002887456e-7
185.0,7.0,7.0,2.0,0.03751463687317935,0.004937869106176828,4.941187946510468e-7
186.0,8.0,7.0,3.0,0.05480239926944552,0.004441683001731155,4.502199541419818e-7
187.0,9.0,7.0,2.0,0.06706499683494549,0.011835120694966944,7.700775347083122e-7
188.0,7.0,7.0,3.0,0.020918151698270382,0.005250751339962092,5.104834266315228e-7
189.0,8.0,7.0,3.0,0.026743815707134466,0.006719181332085663,2.9434300691362194e-7
190.0,7.0,7.0,3.0,0.06823912340752147,0.0029243155901254206,2.598088752603402e-7
191.0,7.0,7.0,3.0,0.06438375691700426,0.002687342146830261,2.4533035987365246e-7
192.0,8.0,7.0,3.0,0.03012028890801499,0.00559302257916657,6.24661167697942e-7
193.0,7.0,7.0,3.0,0.04330897630067998,0.0049290876713707354,4.83665751202457e-7
194.0,8.0,7.0,2.0,0.026051321256424398,0.0038744315181917636,5.199978099125133e-7
195.0,6.0,7.0,2.0,0.03252148732120119,0.005033093395879451,5.025107047507277e-7
196.0,7.0,7.0,3.0,0.07450637932699355,0.004902469160908099,4.993300301207169e-7
197.0,7.0,7.0,2.0,0.06833080662195701,0.005617892812846692,6.51436209494385e-7
198.0,6.0,7.0,3.0,0.04942669860990989,0.003999998358423687,3.4298558882910027e-7
199.0,8.0,7.0,2.0,0.06310177067973499,0.005090092874623489,5.578031364234781e-7
200.0,8.0,7.0,3.0,0.06667841588137513,0.009701928390869138,2.7071676507952707e-7
201.0,8.0,7.0,2.0,0.054767207784474525,0.002859226708930295,3.7523261821454876e-7
202.0,7.0,7.0,2.0,0.018687662955458872,0.002824281652768926,3.9012420925736707e-7
203.0,8.0,7.0,2.0,0.03364037484600835,0.003773219637948482,5.551964398777089e-7
204.0,7.0,7.0,3.0,0.07155634391646548,0.0024512711023510904,1.4649020954772594e-7
205.0,6.0,7.0,3.0,0.06367497832517732,0.002846838544263266,1.854842395874364e-7
206.0,7.0,7.0,3.0,0.05406823880881151,0.006167312411482223,1.207542494828235e-7
207.0,7.0,7.0,3.0,0.07723610786581303,0.004821216882972577,4.6351295528772584e-7
208.0,5.0,7.0,3.0,0.07380165144470507,0.003734464718346801,1.3195238541676918e-7
209.0,8.0,7.0,3.0,0.03398835206978168,0.003930015330098373,2.8693031888454404e-7
210.0,8.0,7.0,3.0,0.06260848920743367,0.007783359025815797,4.403329560851133e-7
211.0,8.0,7.0,2.0,0.07233551131590277,0.0043894025950973635,5.006761859261378e-7
212.0,7.0,7.0,3.0,0.0341465575401978,0.003102321653487804,2.625727395964991e-7
213.0,7.0,7.0,2.0,0.04660898639738198,0.0030568262972735455,2.8192293894460166e-7
214.0,8.0,7.0,3.0,0.024324369696633985,0.004454184124722033,3.9566803816727506e-7
215.0,7.0,7.0,3.0,0.029671401148887888,0.007567090101161883,2.1471727307838672e-7
216.0,8.0,7.0,2.0,0.03816114203392562,0.004291887818836159,4.5694579770542373e-7
217.0,8.0,7.0,2.0,0.06628465537486994,0.005933579820801764,6.096114254828009e-7
218.0,9.0,7.0,2.0,0.05344320801580693,0.004904884935196495,7.506893607341066e-7
219.0,7.0,7.0,3.0,0.06454702430716042,0.0035354464054541098,1.122345977792925e-7
220.0,8.0,7.0,2.0,0.052770955415255116,0.006548609134759862,5.159453965795776e-7
221.0,7.0,7.0,3.0,0.07423621699148497,0.004956402600109181,1.1892404247474836e-7
222.0,6.0,7.0,3.0,0.054001709304245304,0.003726039009074422,1.1920139593773347e-7
223.0,5.0,7.0,2.0,0.039238100840725654,0.0029818237711995007,2.443896238110134e-7
224.0,8.0,7.0,3.0,0.03137217146822158,0.00552529899699304,6.506451351646272e-7
225.0,5.0,7.0,2.0,0.057221379004401385,0.004408303077054183,4.3708558280553015e-7
226.0,7.0,7.0,2.0,0.05728913311507999,0.008873609046535115,5.94537200742865e-7
227.0,7.0,7.0,3.0,0.07728745212632082,0.0030474146109063815,1.1181650653478636e-7
228.0,8.0,7.0,2.0,0.04231260714787832,0.0036339337262172584,5.174438309136746e-7
229.0,7.0,7.0,2.0,0.017066371637714184,0.0048845675951649315,3.8999705883635074e-7
230.0,7.0,7.0,3.0,0.06475734175065284,0.003315549174466954,2.884867530378871e-7
231.0,8.0,7.0,2.0,0.023847472486774546,0.003509595439122971,4.687507810195826e-7
232.0,6.0,7.0,3.0,0.0641784853990397,0.010650208218894832,1.9943392237477353e-7
233.0,8.0,7.0,3.0,0.05794591160716478,0.004462831855320354,2.7213604877156163e-7
234.0,7.0,7.0,2.0,0.031582326021887264,0.004218759688350395,4.055578205796676e-7
235.0,8.0,7.0,2.0,0.0432037615603702,0.007671454833408071,5.307450546546005e-7
236.0,8.0,7.0,3.0,0.03825785847005636,0.004640829687952392,3.307129528421149e-7
237.0,5.0,7.0,3.0,0.049536258323880755,0.003085848954645718,1.5743609547794647e-7
238.0,7.0,7.0,2.0,0.013857363593205552,0.0037246185826978286,3.283781425836907e-7
239.0,7.0,7.0,2.0,0.020823084699167715,0.0074015622181722125,5.273134968241768e-7
240.0,7.0,7.0,3.0,0.04395379725310411,0.0028874910140826446,2.1647922288141685e-7
241.0,8.0,7.0,2.0,0.04635480625011157,0.003346560391683487,4.113648137345631e-7
242.0,8.0,7.0,3.0,0.07333861589919466,0.008016358340268053,3.0145695094422326e-7
243.0,8.0,7.0,2.0,0.04311942512047162,0.005572679196062582,6.337954127708008e-7
244.0,9.0,7.0,3.0,0.02565156770002419,0.005314851333388876,6.650412217639598e-7
245.0,7.0,7.0,3.0,0.05450603091050854,0.004802685259144539,4.532168850266763e-7
246.0,8.0,7.0,2.0,0.052754564057241105,0.0039372214460975195,7.270444911535073e-7
247.0,7.0,7.0,3.0,0.07928123787737196,0.0030371576387873797,1.372717757258579e-7
248.0,8.0,7.0,3.0,0.07555137205464502,0.0040061756608346,2.965595716468148e-7
249.0,7.0,7.0,3.0,0.06590387524872843,0.003808094203003768,3.3365774616457973e-7
250.0,7.0,7.0,2.0,0.027423746026495666,0.00483698762566775,4.94435953568828e-7
251.0,7.0,7.0,3.0,0.03764397166135436,0.0026563982377936445,1.702273462053865e-7
252.0,8.0,7.0,2.0,0.021219927104156433,0.004866860288074439,5.181577074128309e-7
253.0,6.0,7.0,3.0,0.06376693656689958,0.007434127567051249,1.0977017867040378e-7
254.0,7.0,7.0,3.0,0.06811527648679361,0.0027438444913705133,1.6872860912261597e-7
255.0,7.0,7.0,2.0,0.0530516998170103,0.002707526846860462,2.5004858931329447e-7
256.0,7.0,7.0,3.0,0.04911592792036146,0.002732977661341577,2.2076734575415395e-7
257.0,6.0,7.0,2.0,0.015029969879311711,0.0028047432102058247,2.5233677038608474e-7
258.0,7.0,7.0,3.0,0.07489315315496348,0.0032305465528663954,2.78179659859793e-7
259.0,7.0,7.0,3.0,0.07101415156788526,0.0031416361434701006,2.1730475569704928e-7
260.0,7.0,7.0,2.0,0.02431296118570625,0.002717531940407736,2.5917163172371225e-7
261.0,7.0,7.0,2.0,0.03553997817487442,0.00285032519051204,5.44491248555283e-7
262.0,8.0,7.0,3.0,0.03802067686880006,0.005472894414952576,6.026699169279104e-7
263.0,8.0,7.0,3.0,0.06641828782136616,0.006760007519570946,5.250552886985815e-7
264.0,8.0,7.0,3.0,0.05438622995526221,0.004064514459704752,3.7911448033096183e-7
265.0,8.0,7.0,3.0,0.05546065238587361,0.00889684049883528,3.233926417313006e-7
266.0,7.0,7.0,3.0,0.0376295549393354,0.0029149084779161415,1.360802762399601e-7
267.0,7.0,7.0,2.0,0.05062195280255333,0.012078306091375862,2.8010511943030906e-7
268.0,6.0,7.0,2.0,0.039534888253438094,0.004864675962002538,4.7768675456175e-7
269.0,7.0,7.0,3.0,0.07714976775449034,0.009191644026439903,2.4366663763570965e-7
270.0,7.0,7.0,3.0,0.07161965752348176,0.002494291553935915,1.9696338548358284e-7
271.0,7.0,7.0,3.0,0.07932228133279207,0.004705595917380376,1.6504877951153818e-7
272.0,8.0,7.0,3.0,0.0654204363813855,0.005077248398351357,5.251949438159786e-7
273.0,6.0,7.0,2.0,0.06687603315079649,0.005957144199624122,2.506160896361999e-7
274.0,9.0,7.0,2.0,0.031293799023297986,0.004092617671328841,6.154065706871792e-7
275.0,7.0,7.0,2.0,0.016417833207663435,0.004197378041934423,3.879385948404152e-7
276.0,7.0,7.0,3.0,0.027409258764143907,0.00694541185221382,3.596336010748413e-7
277.0,8.0,7.0,2.0,0.021165451974983096,0.0047997454167433475,5.243926957002961e-7
278.0,8.0,7.0,3.0,0.06782357967363684,0.005744954421871255,5.424516896438127e-7
279.0,7.0,7.0,2.0,0.04762939314822434,0.002911971745468427,3.4157833007502287e-7
280.0,6.0,7.0,2.0,0.054237424526294875,0.005282759491258165,2.3554221174362513e-7
281.0,7.0,7.0,3.0,0.06760342818762677,0.0040917454724305035,1.3002023955696526e-7
282.0,9.0,7.0,2.0,0.01987670403960351,0.004132749239651495,5.353644153496984e-7
283.0,8.0,7.0,3.0,0.028582171337463658,0.005611358456997364,6.292583434209649e-7
284.0,6.0,7.0,3.0,0.07203688950215748,0.0036725513710364217,1.2850252144588932e-7
285.0,6.0,7.0,3.0,0.06975730571057792,0.00989623992223026,1.1344025202172706e-7
286.0,7.0,7.0,3.0,0.0668545969169303,0.014486521486583165,1.8996768120290267e-7
287.0,8.0,7.0,2.0,0.04866971111285423,0.0044883431865633235,7.856839078295587e-7
288.0,7.0,7.0,3.0,0.0453477653873815,0.005816884933430964,2.7410908183734073e-7
289.0,7.0,7.0,3.0,0.043136574217575774,0.0040894489413182905,3.7973502986324527e-7
290.0,9.0,7.0,2.0,0.019859123266324552,0.004280239549731157,5.144720402590028e-7
291.0,7.0,7.0,3.0,0.052483644374043736,0.002658012728566986,1.802503284076128e-7
292.0,8.0,7.0,2.0,0.02043184328809078,0.007654842714418121,4.942506869104481e-7
293.0,7.0,7.0,2.0,0.046171600210495045,0.005566731052482984,6.109754707149987e-7
294.0,7.0,7.0,3.0,0.048749218905159264,0.009103532700730608,1.2426737340479259e-7
295.0,8.0,7.0,2.0,0.016125357126735906,0.003763164720827828,4.024765697528394e-7
296.0,8.0,7.0,2.0,0.022186199887677116,0.004998331746914482,5.507419732696885e-7
297.0,7.0,7.0,3.0,0.05892178771387102,0.0023879761253851324,2.1116943978998918e-7
298.0,8.0,7.0,3.0,0.07067728641348037,0.0038729179753015527,2.3155458041367053e-7
299.0,7.0,7.0,3.0,0.06919798686747636,0.002564037434536957,2.2795557461803647e-7
300.0,8.0,7.0,2.0,0.019882708166030216,0.0034143160470031424,4.3332605138251563e-7
301.0,7.0,7.0,3.0,0.075220839254172,0.002496910040682163,2.2428049072536132e-7
302.0,7.0,7.0,2.0,0.012575374446562648,0.009577828091704379,3.7840315940275175e-7
303.0,7.0,7.0,3.0,0.0594601764757805,0.0029277761681573322,1.6997657961555025e-7
