run_id,iter_pi,iter_p,iter_p_with_pi,R,E,sanity_check
242.0,7.0,6.0,2.0,0.033080580739072385,0.0021318330127124913,8.110202004332268e-8
243.0,7.0,6.0,2.0,0.02019833746802835,0.0026559949278100606,1.4239285347434064e-7
244.0,7.0,6.0,2.0,0.017478480383254613,0.002604579804461539,1.5182420244453736e-7
245.0,6.0,6.0,2.0,0.023902735951786713,0.0021371753692170344,1.0944800573048748e-7
246.0,7.0,6.0,2.0,0.04918091072405595,0.003563903427806201,1.5556048718191104e-7
247.0,6.0,6.0,3.0,0.03619025688367605,0.002091436452299225,4.6296335029844264e-8
248.0,7.0,6.0,2.0,0.033679228797464544,0.002819696624465061,8.849948203766833e-8
249.0,7.0,6.0,3.0,0.032515271112726785,0.0014542200478219346,8.753846882617887e-8
250.0,6.0,6.0,2.0,0.013258514261011323,0.002153276077362589,1.1813153087708477e-7
251.0,6.0,6.0,2.0,0.019788927191039196,0.0012776363494091418,5.8409611586443383e-8
252.0,7.0,6.0,2.0,0.013733743676176857,0.002256512091981923,1.234904786335715e-7
253.0,5.0,6.0,2.0,0.03370436525259213,0.0026593608545022606,4.6368128556723326e-8
254.0,6.0,6.0,2.0,0.03590850155333358,0.0015023711093688258,7.057000715703131e-8
255.0,6.0,6.0,2.0,0.02494454917508171,0.0010397267844966555,7.154921959043095e-8
256.0,7.0,6.0,2.0,0.024250858949575127,0.0022707515317724318,8.860652914710769e-8
257.0,6.0,6.0,2.0,0.008511676363884613,0.0009981431576534196,7.017692675804715e-8
258.0,7.0,6.0,2.0,0.029450349888477723,0.0015654638943774068,1.1869526743960088e-7
259.0,7.0,6.0,2.0,0.0316938526594015,0.001983735947981755,6.679530780788089e-8
260.0,6.0,6.0,2.0,0.01365769338582945,0.0012465830130579877,7.413786021136551e-8
261.0,5.0,6.0,2.0,0.032309012229529976,0.003173112384788644,1.2061773806335635e-7
262.0,7.0,6.0,2.0,0.018631744312629372,0.002590978024334048,1.3749349234550795e-7
263.0,7.0,6.0,2.0,0.035114005038136664,0.0029211586502925794,1.4962167230056198e-7
264.0,7.0,6.0,2.0,0.028806249629172997,0.002639732285181746,1.1192548529709263e-7
265.0,7.0,6.0,2.0,0.028805288560207698,0.0032423356690968173,1.066233701935348e-7
266.0,6.0,6.0,2.0,0.014313787125893151,0.0015982004640124198,5.259050359098808e-8
267.0,6.0,6.0,2.0,0.028529418054197953,0.004372512425180405,7.540805540042807e-8
268.0,5.0,6.0,2.0,0.025937762928660124,0.0022281317714947014,1.1258654120196473e-7
269.0,7.0,6.0,3.0,0.033855524953275484,0.0032125321378844475,7.07086789359179e-8
270.0,6.0,6.0,3.0,0.03377543208583189,0.0016505544899240196,5.964470555817828e-8
271.0,6.0,6.0,2.0,0.034916319841359345,0.002069236832018104,5.5867867781789416e-8
